"id";"sex";"affiliated";"time_secs"
6454;"m";1;1252.8
2041;"m";0;1252.8
3067;"m";0;1252.9
10111;"m";1;1253
5717;"f";0;1253
3447;"m";1;1253.1
2773;"m";1;1253.3
4478;"m";0;1253.3
4432;"m";0;1253.5
4455;"m";0;1253.6
20589;"m";1;1253.6
5531;"m";1;1253.7
30045;"m";1;1253.7
2554;"m";1;1253.9
8984;"m";0;1254
6227;"m";1;1254.3
6401;"m";0;1254.3
6668;"m";0;1254.5
14368;"m";1;1254.5
10223;"m";1;1254.9
15166;"m";1;1255.1
5552;"m";1;1255.2
2994;"m";0;1255.2
4157;"m";1;1255.6
6983;"m";1;1255.6
15201;"f";1;1255.6
2372;"m";0;1255.7
6977;"m";1;1256
5651;"m";1;1256
3259;"m";0;1256
5334;"m";1;1256.1
2601;"m";1;1256.1
11655;"m";0;1256.1
21086;"m";1;1256.3
21443;"m";0;1256.3
2934;"m";0;1256.4
11114;"m";1;1256.5
20076;"m";0;1256.6
3569;"m";0;1256.9
4224;"f";1;1256.9
11088;"m";1;1256.9
6180;"m";1;1256.9
5732;"f";0;1257
4500;"f";0;1257.2
22278;"m";0;1257.2
5365;"m";0;1257.4
4467;"m";0;1257.5
2745;"f";0;1257.5
6718;"m";1;1257.6
6006;"m";1;1257.7
5218;"m";1;1257.7
2476;"m";0;1257.8
2012;"m";1;1257.9
4535;"m";1;1258
9644;"f";1;1258.1
3933;"m";1;1258.4
4419;"m";0;1258.6
2893;"m";0;1258.8
6663;"m";0;1258.8
4026;"m";0;1259
16072;"m";1;1259.1
6398;"m";0;1259.2
12027;"f";1;1259.2
10308;"m";1;1259.3
2213;"m";0;1259.4
6855;"f";1;1259.6
2374;"m";0;1259.6
9457;"m";1;1259.6
8555;"f";0;1259.7
4958;"m";1;1260.1
10285;"m";1;1260.2
14913;"m";0;1260.2
4199;"m";0;1260.4
11590;"m";0;1260.5
6281;"f";0;1260.6
1952;"m";0;1260.8
11058;"m";0;1260.8
5140;"m";1;1261.2
3818;"m";1;1261.3
2531;"m";0;1261.3
3664;"m";1;1261.3
2065;"m";0;1261.4
5976;"m";1;1261.5
3582;"m";1;1261.6
2672;"m";0;1261.7
9999;"m";1;1262
5623;"m";1;1262.1
3898;"m";1;1262.2
5419;"m";0;1262.3
2506;"m";0;1262.3
2335;"f";0;1262.5
2696;"m";1;1262.5
11781;"m";0;1262.5
6734;"m";1;1262.6
3279;"m";1;1262.7
7509;"f";1;1262.8
4645;"m";1;1262.8
11574;"m";1;1262.8
15513;"f";0;1262.9
20266;"m";1;1263.2
7510;"f";1;1263.2
10391;"m";1;1263.4
4252;"f";1;1263.9
2590;"f";0;1263.9
4594;"m";1;1264.4
5150;"m";1;1264.5
5950;"m";0;1264.5
6463;"m";0;1264.5
2954;"m";1;1264.6
2621;"m";0;1265
2055;"m";0;1265
11727;"m";0;1265.1
9089;"m";0;1265.1
6633;"m";1;1265.2
1707;"m";0;1265.4
10962;"f";1;1265.6
4698;"m";0;1265.7
10179;"m";1;1265.9
3498;"m";1;1266
4697;"m";0;1266.3
2434;"m";0;1266.4
6918;"m";1;1266.4
2718;"m";1;1266.5
23037;"m";1;1266.7
2420;"m";0;1266.7
2758;"m";0;1266.9
6479;"m";1;1267.1
5521;"m";1;1267.4
3380;"m";0;1267.7
3474;"m";1;1268
6612;"m";1;1268.1
5864;"m";1;1268.6
1650;"m";0;1268.6
4036;"m";0;1268.7
4537;"m";0;1269
5432;"m";1;1269
5580;"f";0;1269.3
9654;"m";1;1269.4
5066;"m";1;1269.6
2720;"m";0;1269.8
4452;"m";1;1270.2
23377;"m";0;1270.7
5558;"f";1;1270.8
4979;"m";1;1270.8
6199;"m";0;1270.8
3392;"m";0;1270.8
2573;"m";0;1270.9
30220;"f";1;1271
2296;"m";1;1271
5925;"m";1;1271
18846;"m";0;1271.1
5876;"m";1;1271.2
